,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,label
nb_309983,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.027777777777777776,0.0,0.0,0.9259259259259259,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.0,0.0,1
nb_681455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.009933774834437087,0.04966887417218543,0.006622516556291391,0.0,0.023178807947019868,0.039735099337748346,0.0,0.0,0.8642384105960265,0.35714285714285715,0.0,0.08928571428571429,0.23214285714285715,0.0,0.05357142857142857,0.03571428571428571,0.0,0.0,0.23214285714285715,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.7692307692307693,0.04966887417218543,0.029801324503311258,0.016556291390728478,0.0,0.039735099337748346,0.8642384105960265,0.35714285714285715,0.32142857142857145,0.08928571428571429,0.0,0.23214285714285715,0
nb_210672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010948905109489052,0.0,0.0,0.040145985401459854,0.0,0.0,0.014598540145985401,0.08029197080291971,0.0,0.0,0.8540145985401459,0.26,0.06,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.6,0.125,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.7333333333333333,0.051094890510948905,0.014598540145985401,0.0,0.0,0.08029197080291971,0.8540145985401459,0.32,0.08,0.0,0.0,0.6,0
nb_989254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.0472972972972973,0.0,0.013513513513513514,0.0,0.0,0.8513513513513513,0.0,0.02564102564102564,0.15384615384615385,0.0,0.0,0.20512820512820512,0.15384615384615385,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.5,0.0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.6428571428571429,0.0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.006756756756756757,0.02702702702702703,0.05405405405405406,0.0472972972972973,0.013513513513513514,0.8513513513513513,0.02564102564102564,0.15384615384615385,0.358974358974359,0.23076923076923078,0.23076923076923078,3
nb_612575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.02,0.02666666666666667,0.013333333333333334,0.0,0.02666666666666667,0.04666666666666667,0.0,0.0,0.8533333333333334,0.3,0.0,0.16666666666666666,0.13333333333333333,0.0,0.1,0.06666666666666667,0.0,0.0,0.23333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.02666666666666667,0.04,0.03333333333333333,0.0,0.04666666666666667,0.8533333333333334,0.3,0.3,0.16666666666666666,0.0,0.23333333333333334,0
nb_308906,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055944055944055944,0.02097902097902098,0.006993006993006993,0.0,0.04195804195804196,0.0,0.04195804195804196,0.013986013986013986,0.0,0.0,0.8181818181818182,0.0,0.21951219512195122,0.1951219512195122,0.14634146341463414,0.0,0.12195121951219512,0.1951219512195122,0.0,0.0,0.12195121951219512,0.0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.5714285714285714,0.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.2,0.055944055944055944,0.08391608391608392,0.027972027972027972,0.0,0.013986013986013986,0.8181818181818182,0.21951219512195122,0.34146341463414637,0.3170731707317073,0.0,0.12195121951219512,0
nb_630304,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5188679245283019,0.0,0.009433962264150943,0.009433962264150943,0.0,0.0,0.46226415094339623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.7894736842105263,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.022435897435897436,0.003205128205128205,0.00641025641025641,0.15384615384615385,0.0,0.04807692307692308,0.01282051282051282,0.0,0.0,0.7403846153846154,0.012987012987012988,0.025974025974025976,0.6883116883116883,0.12337662337662338,0.0,0.012987012987012988,0.08441558441558442,0.0,0.0,0.05194805194805195,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.472,0.008,0.0,0.008,0.512,0.0,0.13333333333333333,0.3333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.5,0.019230769230769232,0.20192307692307693,0.02564102564102564,0.0,0.01282051282051282,0.7403846153846154,0.03896103896103896,0.8116883116883117,0.09740259740259741,0.0,0.05194805194805195,0
nb_939604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.05970149253731343,0.0,0.0,0.835820895522388,0.2,0.0,0.15,0.2,0.0,0.0,0.0,0.05,0.0,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.029850746268656716,0.05970149253731343,0.0,0.014925373134328358,0.05970149253731343,0.835820895522388,0.2,0.35,0.0,0.05,0.4,3
nb_1056478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.9066666666666666,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.02666666666666667,0.0,0.0,0.06666666666666667,0.9066666666666666,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,1
nb_889019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.8275862068965517,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.06896551724137931,0.034482758620689655,0.0,0.06896551724137931,0.0,0.8275862068965517,0.11764705882352941,0.4117647058823529,0.0,0.23529411764705882,0.23529411764705882,1
nb_280638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.46153846153846156,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008695652173913044,0.043478260869565216,0.0,0.008695652173913044,0.034782608695652174,0.008695652173913044,0.034782608695652174,0.043478260869565216,0.0,0.008695652173913044,0.808695652173913,0.01639344262295082,0.01639344262295082,0.16393442622950818,0.11475409836065574,0.0,0.0,0.4262295081967213,0.03278688524590164,0.01639344262295082,0.21311475409836064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705,0.5882352941176471,0.0,0.07692307692307693,0.7692307692307693,0.0,0.038461538461538464,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.017391304347826087,0.06956521739130435,0.043478260869565216,0.008695652173913044,0.05217391304347826,0.808695652173913,0.03278688524590164,0.2786885245901639,0.4262295081967213,0.03278688524590164,0.22950819672131148,3
nb_375824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.55,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.6470588235294118,0.0,0.025,0.525,0.0,0.0,0.1,0.125,0.0,0.0,0.225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.0,0.05,0.25,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.029411764705882353,0.11764705882352941,0.08823529411764706,0.0,0.11764705882352941,0.6470588235294118,0.025,0.525,0.225,0.0,0.225,2
nb_1145274,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5714285714285714,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796163069544364,0.014388489208633094,0.016786570743405275,0.007194244604316547,0.009592326139088728,0.0,0.011990407673860911,0.014388489208633094,0.0,0.0,0.920863309352518,0.07017543859649122,0.07017543859649122,0.14035087719298245,0.08771929824561403,0.0,0.22807017543859648,0.24561403508771928,0.0,0.0,0.15789473684210525,0.25,0.125,0.125,0.0,0.0,0.5,0.0,0.07692307692307693,0.0,0.0,0.0,0.9230769230769231,0.037037037037037035,0.07407407407407407,0.48148148148148145,0.0,0.037037037037037035,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.011990407673860911,0.02158273381294964,0.03117505995203837,0.0,0.014388489208633094,0.920863309352518,0.14035087719298245,0.22807017543859648,0.47368421052631576,0.0,0.15789473684210525,0
nb_924897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.023529411764705882,0.0,0.023529411764705882,0.0,0.1411764705882353,0.023529411764705882,0.0,0.0,0.7764705882352941,0.0,0.045454545454545456,0.09090909090909091,0.6818181818181818,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011764705882352941,0.16470588235294117,0.023529411764705882,0.0,0.023529411764705882,0.7764705882352941,0.045454545454545456,0.7727272727272727,0.09090909090909091,0.0,0.09090909090909091,1
nb_11976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.05102040816326531,0.030612244897959183,0.0,0.05102040816326531,0.01020408163265306,0.0,0.0,0.8367346938775511,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061224489795918366,0.08163265306122448,0.01020408163265306,0.0,0.01020408163265306,0.8367346938775511,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.0,0.05555555555555555,0
nb_1120475,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.04487179487179487,0.00641025641025641,0.00641025641025641,0.03205128205128205,0.0,0.05128205128205128,0.03205128205128205,0.0,0.0,0.7884615384615384,0.024390243902439025,0.14634146341463414,0.17073170731707318,0.21951219512195122,0.0,0.024390243902439025,0.2926829268292683,0.0,0.0,0.12195121951219512,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,0.125,0.0625,0.0,0.0,0.8125,0.0,0.0,0.3076923076923077,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04487179487179487,0.08333333333333333,0.05128205128205128,0.0,0.03205128205128205,0.7884615384615384,0.17073170731707318,0.3902439024390244,0.3170731707317073,0.0,0.12195121951219512,0
